16,100k,1,Single Ended,SPI,S/H-ADC,1:01,1,SAR,External,±12V,5V,-,0°C ~ 70°C,"16-CDIP (0.300""* 7.62mm)",16-CDIP
24,205,1* 2,Differential* Single Ended,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
12,80M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.25 V ~ 3.6 V,-,-40°C ~ 85°C,"28-TSSOP (0.173""* 4.40mm Width)",28-TSSOP
12,10M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,0°C ~ 70°C,"28-CDIP (0.600""* 15.24mm)",28-CDIP
14,83k,1,Single Ended,SPI* Parallel,S/H-ADC,1:01,1,SAR,Internal,±5V,±5V,-,0°C ~ 70°C,"16-DIP (0.300""* 7.62mm)",16-PDIP
16,500,2,Differential,SPI* DSP,MUX-PGA-ADC,-,1,Sigma-Delta,External,2.7 V ~ 3.3 V* 5V,2.7 V ~ 3.3 V* 5V,PGA,-40°C ~ 85°C,"16-DIP (0.300""* 7.62mm)",16-PDIP
12,-,1,Single Ended,Parallel,ADC,-,1,SAR,Internal,+5V* -15V,+5V* -15V,-,0°C ~ 70°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
12,-,1,Single Ended,Parallel,ADC,-,1,SAR,Internal,5V* -11.4 V ~ 16.5 V,+5V* -11.4 V ~ 16.5 V,-,0°C ~ 70°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
14,128k,1,Single Ended,Parallel,S/H-ADC,1:01,1,Flash,External* Internal,±12V,5V,-,0°C ~ 70°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
12,-,2,Single Ended,Parallel,ADC,-,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,-40°C ~ 85°C,"28-SOIC (0.295""* 7.50mm Width)",28-SOIC
8,-,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,Internal,+4.5 V ~ 7 V* -12 V ~ 16.5 V,+4.5 V ~ 7 V* -12 V ~ 16.5 V,-,0°C ~ 70°C,"20-DIP (0.300""* 7.62mm)",20-PDIP
14,65M,1,Differential,Parallel,S/H-ADC,1:01,1,Pipelined,Internal,5V,3 V ~ 3.6 V,-,-25°C ~ 85°C,52-LQFP,52-LQFP (10x10)
12,65M,1,Differential,Parallel,S/H-ADC,1:01,1,Pipelined,Internal,5V,3 V ~ 5.25 V,-,-40°C ~ 85°C,44-LQFP,44-LQFP (10x10)
24,1k,2,Differential,SPI,MUX-PGA-ADC,-,1,Sigma-Delta,External* Internal,5 V ~ 10 V,5V,PGA,-40°C ~ 85°C,"24-DIP (0.300""* 7.62mm)",24-PDIP
12,114k,4* 8,Differential* Pseudo-Differential* Single Ended,SPI,MUX-S/H-ADC,1:01,1,SAR,External,3 V ~ 5.5 V,3 V ~ 5.5 V,-,-40°C ~ 85°C,"28-DIP (0.600""* 15.24mm)",28-DIP
12,100k,1,Single Ended,Parallel,S/H-ADC,1:01,1,SAR,External* Internal,±11.4 V ~ 16.5 V,5V,-,0°C ~ 70°C,"28-DIP (0.600""* 15.24mm)",28-PDIP
18,3.75,4,Differential,I²C,MUX-PGA-ADC,-,1,Sigma-Delta,Internal,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA* Selectable Address,-40°C ~ 125°C,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
8,80M,2,Differential,Parallel,S/H-ADC,1:01,2,Pipelined,External* Internal,2.7 V ~ 3.6 V,2.7 V ~ 3.6 V,Simultaneous Sampling,-40°C ~ 85°C,48-LQFP,48-LQFP (7x7)
14,210M,2,Differential,LVDS - Parallel,S/H-ADC,1:01,2,Pipelined,Internal,1.7 V ~ 1.9 V,1.7 V ~ 1.9 V,Simultaneous Sampling,-40°C ~ 85°C,64-VFQFN Exposed Pad* CSP,64-LFCSP-VQ (9x9)
8,80M,1,Differential* Single Ended,Parallel,S/H-ADC,1:01,1,Pipelined,External* Internal,5V,5V,-,-40°C ~ 85°C,"20-SSOP (0.154""* 3.90mm Width)",20-SSOP/QSOP
18,3.75,4,Differential,I²C,MUX-PGA-ADC,-,1,Sigma-Delta,Internal,2.7 V ~ 5.5 V,2.7 V ~ 5.5 V,PGA* Selectable Address,-40°C ~ 125°C,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
8,-,1,Single Ended,Parallel,S/H-ADC,1:01,1,Flash,External,5V,5V,-,-40°C ~ 85°C,"20-CDIP (0.300""* 7.62mm)",20-CDFP
