General Purpose,2,Rail-to-Rail,14 V/µs,11MHz,-,125nA,1.7mV,390µA,-,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,14 V/µs,11MHz,-,125nA,1.7mV,390µA,-,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,14 V/µs,11MHz,-,125nA,1.7mV,390µA,3.5mA,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,25 V/µs,9MHz,-,174nA,1.3mV,750µA,-,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,25 V/µs,9MHz,-,174nA,1.3mV,750µA,-,1.8 V ~ 24 V* ±0.9 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Voltage Feedback,1,-,3600 V/µs,100MHz,160MHz,1µA,1.5mV,2.5mA,116mA,5.5 V ~ 34 V* ±2.75 V ~ 17 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,1,-,3600 V/µs,100MHz,160MHz,1µA,1.5mV,2.5mA,116mA,5.5 V ~ 34 V* ±2.75 V ~ 17 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Current Feedback,1,-,2000 V/µs,-,100MHz,5µA,3.5mV,7.5mA,130mA,7 V ~ 32 V* ±3.5 V ~ 16 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Voltage Feedback,1,-,1300 V/µs,175MHz,235MHz,5.2µA,900µV,5.3mA,71mA,4.5 V ~ 33 V* ±2.25 V ~ 16.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,1,-,520 V/µs,105MHz,160MHz,5.5µA,1.6mV,5.1mA,-,4.5 V ~ 11 V* ±2.25 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
Voltage Feedback,1,-,4100 V/µs,200MHz,220MHz,2.7µA,200µV,6.5mA,118mA,5.5 V ~ 36 V* ±2.75 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,1,-,4100 V/µs,200MHz,220MHz,2.7µA,200µV,6.5mA,118mA,5.5 V ~ 36 V* ±2.75 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,Rail-to-Rail,1.25 V/µs,4MHz,-,103nA,40µV,720µA,-,1.8 V ~ 32 V* ±0.9 V ~ 16 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,2,Rail-to-Rail,18 V/µs,20MHz,-,1.1µA,700µV,2.5mA,100mA,2.5 V ~ 32 V* ±1.25 V ~ 16 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,18 V/µs,20MHz,-,1.1µA,700µV,2.5mA,100mA,2.5 V ~ 32 V* ±1.25 V ~ 16 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
General Purpose,1,-,0.5 V/µs,1.5MHz,-,80nA,2mV,1.7mA,25mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,Die,Wafersale
General Purpose,1,-,0.5 V/µs,1.5MHz,-,80nA,2mV,1.7mA,25mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,Die,Wafersale
General Purpose,1,-,0.5 V/µs,1.5MHz,-,80nA,1mV,1.7mA,25mA,10 V ~ 44 V* ±5 V ~ 22 V,-55°C ~ 125°C,Through Hole,"8-CDIP (0.300""* 7.62mm)",8-CERDIP
General Purpose,2,Rail-to-Rail,15 V/µs,15MHz,12.5MHz,2µA,700µV,1.9mA,65mA,2.5 V ~ 24 V* ±1.25 V ~ 12 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Audio,2,-,7 V/µs,16MHz,-,300nA,150µV,2.05mA,37mA,±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
General Purpose,4,-,10 V/µs,25MHz,-,500nA,300µV,10mA,40mA,10 V ~ 36 V* ±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,1,Rail-to-Rail,1.5 V/µs,1.3MHz,-,0.01pA,350µV,550µA,-,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,0.11 V/µs,350kHz,-,0.04pA,1mV,86µA,-,4.75 V ~ 15.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,-,1.1 V/µs,1.4MHz,-,0.04pA,1mV,750µA,40mA,4.75 V ~ 15.5 V* ±2.38 V ~ 7.75 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,4,-,1.1 V/µs,1.4MHz,-,0.04pA,1mV,1.5mA,-,4.75 V ~ 15.5 V* ±2.38 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,1,Rail-to-Rail,0.02 V/µs,75kHz,-,0.002pA,1mV,18µA,40mA,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,0.35 V/µs,100kHz,-,0.01pA,100µV,40µA,-,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,1.5 V/µs,1.3MHz,-,0.01pA,150µV,550µA,-,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,1.5 V/µs,1.3MHz,-,0.01pA,150µV,1.1mA,-,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,1.5 V/µs,1.3MHz,-,0.01pA,150µV,2.2mA,-,4.5 V ~ 15.5 V* ±2.25 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,1.3 V/µs,1.5MHz,-,0.02pA,110µV,1.3mA,-,3 V ~ 15.5 V* ±1.5 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,1.3 V/µs,1.5MHz,-,0.02pA,110µV,1.3mA,-,3 V ~ 15.5 V* ±1.5 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,2,Rail-to-Rail,1.3 V/µs,1.5MHz,-,0.02pA,110µV,1.3mA,-,3 V ~ 15.5 V* ±1.5 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,4,Rail-to-Rail,1.3 V/µs,1.5MHz,-,0.02pA,110µV,2.6mA,30mA,3 V ~ 15.5 V* ±1.5 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,Rail-to-Rail,1.1 V/µs,1.4MHz,-,0.002pA,1mV,1.5mA,40mA,4.75 V ~ 15.5 V* ±2.38 V ~ 7.75 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,2,Rail-to-Rail,1.1 V/µs,1.4MHz,-,0.002pA,1mV,750µA,40mA,4.75 V ~ 15.5 V* ±2.38 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,1.1 V/µs,1.1MHz,-,1pA,110µV,800µA,-,2.7 V ~ 15.5 V* ±1.35 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,1.1 V/µs,1.1MHz,-,1pA,110µV,800µA,50mA,2.7 V ~ 15.5 V* ±1.35 V ~ 7.75 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
Audio,1,-,22 V/µs,110MHz,-,30nA,130µV,9mA,26mA,±5 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Variable Gain,1,-,1800 V/µs,-,135MHz,11µA,-,37mA,90mA,5 V ~ 12 V* ±2.5 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Voltage Feedback,1,Differential,3000 V/µs,-,400MHz,8µA,1mV,20mA,75mA,4.5 V ~ 12 V* ±2.25 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Current Feedback,1,Differential,3800 V/µs,-,1.5GHz,60µA,1.5mV,22.5mA,80mA,4.5 V ~ 12 V* ±2.25 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,1,Rail-to-Rail,200 V/µs,90MHz,228MHz,1.4µA,1.3mV,4.18mA,112mA,3 V ~ 12 V* ±1.5 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,1,Rail-to-Rail,135 V/µs,-,130MHz,1.6µA,1mV,2.7mA,75mA,2.7 V ~ 12.8 V* ±1.35 V ~ 6.4 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
Voltage Feedback,2,Rail-to-Rail,135 V/µs,-,130MHz,1.6µA,1mV,2.7mA,75mA,2.7 V ~ 12.8 V* ±1.35 V ~ 6.4 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,4,Rail-to-Rail,135 V/µs,-,130MHz,20nA,1mV,2.7mA,75mA,2.7 V ~ 12.8 V* ±1.35 V ~ 6.4 V,-40°C ~ 85°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
Voltage Feedback,1,-,200 V/µs,260MHz,-,5µA,1mV,4.5mA,120mA,4.5 V ~ 12 V* ±2.25 V ~ 6 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Voltage Feedback,2,-,135 V/µs,-,90MHz,8µA,100µV,7.2mA,525mA,5 V ~ 12 V* ±2.5 V ~ 6 V,-40°C ~ 150°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Current Feedback,1,-,3100 V/µs,-,1.7GHz,6µA,1mV,12.5mA,80mA,10 V ~ 12 V* ±5 V ~ 6 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,2,Rail-to-Rail,1.1 V/µs,2.5MHz,-,0.2pA,37µV,1.7mA,86mA,2.7 V ~ 12 V* ±1.35 V ~ 6 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,11.5 V/µs,17MHz,-,0.1pA,10µV,1.15mA,66mA,1.8 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,2.4 V/µs,22MHz,-,14nA,6µV,2.5mA,49mA,1.8 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,1 V/µs,1MHz,-,15nA,1.7mV,130µA,160mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
General Purpose,4,Rail-to-Rail,1 V/µs,1MHz,-,15nA,1.7mV,410µA,160mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,4,Rail-to-Rail,1 V/µs,1MHz,-,15nA,1.7mV,410µA,160mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Voltage Feedback,2,Rail-to-Rail,1.5 V/µs,1.4MHz,-,1nA,1mV,100µA,34mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
General Purpose,1,Rail-to-Rail,5.25 V/µs,10MHz,-,260nA,80µV,1.03mA,-,2.2 V ~ 5.5 V* ±1.1 V ~ 2.25 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,2 V/µs,5.6MHz,-,100nA,3.5mV,300µA,-,2.5 V ~ 5.5 V* ±1.25 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,1,Rail-to-Rail,2 V/µs,5.6MHz,-,100nA,3.5mV,300µA,45mA,2.5 V ~ 5.5 V* ±1.25 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
General Purpose,2,Rail-to-Rail,2 V/µs,5.6MHz,-,100nA,3.5mV,500µA,-,2.5 V ~ 5.5 V* ±1.25 V ~ 2.75 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
General Purpose,1,Rail-to-Rail,4.5 V/µs,8MHz,-,0.1pA,260µV,430µA,65mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
General Purpose,2,Rail-to-Rail,4.5 V/µs,8MHz,-,0.1pA,260µV,820µA,65mA,2.7 V ~ 5.5 V* ±1.35 V ~ 2.75 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
General Purpose,4,Rail-to-Rail,0.42 V/µs,1.5MHz,-,14nA,1mV,116µA,100mA,1.8 V ~ 5 V,-40°C ~ 125°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
Logarithmic and Log Ratio,1,-,-,45kHz,-,1pA,700µV,7mA,5mA,±12 V ~ 18 V,0°C ~ 70°C,Through Hole,"14-CDIP (0.300""* 7.62mm)",14-CDIP
Logarithmic and Log Ratio,1,-,0.5 V/µs,-,45kHz,5pA,300µV,1mA,18mA,±4.5 V ~ 18 V,-5°C ~ 75°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Logarithmic and Log Ratio,1,-,0.5 V/µs,1.4MHz,45kHz,5pA,300µV,1.25mA,18mA,±4.5 V ~ 18 V,-5°C ~ 75°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Logarithmic and Log Ratio,1,-,0.5 V/µs,1.4MHz,45kHz,5pA,300µV,1.25mA,18mA,±4.5 V ~ 18 V,-5°C ~ 75°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,4,-,0.05 V/µs,100kHz,-,2nA,2mV,85µA,10mA,3 V ~ 32 V* ±1.5 V ~ 16 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
General Purpose,1,Rail-to-Rail,0.1 V/µs,152kHz,-,2nA,1.5mV,9µA,-,2.7 V ~ 5 V,-40°C ~ 85°C,Surface Mount,SC-74A* SOT-753,SOT-23-5
General Purpose,4,Rail-to-Rail,0.1 V/µs,152kHz,-,2nA,1.5mV,28µA,-,2.7 V ~ 5 V,-40°C ~ 85°C,Surface Mount,"14-TSSOP (0.173""* 4.40mm Width)",14-TSSOP
General Purpose,1,-,0.0027 V/µs,6.2kHz,-,0.04pA,100µV,475nA,23mA,1.6 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,5-TSSOP* SC-70-5* SOT-353,SC-70-5
General Purpose,2,Rail-to-Rail,0.002 V/µs,8kHz,-,0.1pA,3.5mV,320nA,4.7mA,1.6 V ~ 5.5 V,-40°C ~ 125°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
General Purpose,2,-,1 V/µs,2.5MHz,-,100nA,500µV,800µA,23mA,6 V ~ 30 V* ±3 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,1,-,1.2 V/µs,-,-,10nA,80µV,360µA,-,5 V ~ 30 V* ±2.5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,1,-,2.5 V/µs,8MHz,-,15nA,20µV,-,-,±4 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,1,-,2.5 V/µs,8MHz,-,15nA,20µV,-,-,±4 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Buffer,1,-,75 V/µs,20MHz,-,-,-,500µA,5mA,4.5 V ~ 40 V* ±2.25 V ~ 20 V,0°C ~ 100°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,0.2 V/µs,-,-,25pA,8µV,380µA,-,2.4 V ~ 40 V* ±1.2 V ~ 20 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,0.4 V/µs,-,-,15nA,60µV,350µA,20mA,4 V ~ 44 V* ±2 V ~ 22 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,2,-,0.4 V/µs,1MHz,-,15nA,60µV,350µA,-,4 V ~ 44 V* ±2 V ~ 22 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,15 V/µs,75MHz,-,25nA,10µV,7.4mA,-,±4 V ~ 18 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,15 V/µs,75MHz,-,30nA,20µV,7.6mA,-,±4 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
J-FET,2,-,13 V/µs,5MHz,-,7pA,220µV,1.7mA,-,±10 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,1,-,0.12 V/µs,230kHz,-,7nA,30µV,56µA,-,2.2 V ~ 30 V* ±1.1 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,-,0.1 V/µs,200kHz,-,7nA,70µV,47µA,-,2.2 V ~ 30 V* ±1.1 V ~ 15 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,4,-,0.3 V/µs,750kHz,-,80pA,25µV,350µA,-,2 V ~ 40 V* ±1 V ~ 20 V,0°C ~ 70°C,Through Hole,"14-DIP (0.300""* 7.62mm)",14-PDIP
General Purpose,4,-,4.5 V/µs,12.5MHz,-,7nA,30µV,2.3mA,-,±4 V ~ 18 V,0°C ~ 70°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SO
J-FET,2,-,4.2 V/µs,5.3MHz,-,4pA,600µV,5.3mA,-,±4.5 V ~ 20 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Current Feedback,1,-,900 V/µs,-,60MHz,10µA,3mV,20mA,1.2A,10 V ~ 30 V* ±5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,1,-,400 V/µs,1GHz,-,4µA,300µV,7mA,-,±2.5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Voltage Feedback,1,-,600 V/µs,25MHz,-,120nA,200µV,2mA,30mA,±2.5 V ~ 15 V,0°C ~ 70°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Voltage Feedback,1,-,800 V/µs,50MHz,-,300nA,300µV,4mA,34mA,±2.5 V ~ 15 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Voltage Feedback,2,-,1000 V/µs,70MHz,-,600nA,500µV,6.3mA,60mA,5 V ~ 36 V* ±2.5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Voltage Feedback,2,-,1000 V/µs,70MHz,-,600nA,500µV,6.3mA,60mA,5 V ~ 36 V* ±2.5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,4,Rail-to-Rail,0.07 V/µs,200kHz,-,4nA,400µV,50µA,25mA,2 V ~ 44 V* ±1 V ~ 22 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SO
General Purpose,4,Rail-to-Rail,0.001 V/µs,2.7kHz,-,25pA,200µV,1.4µA,1.5mA,2.2 V ~ 36 V* ±1.1 V ~ 18 V,0°C ~ 70°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SO
General Purpose,2,Rail-to-Rail,6 V/µs,10.5MHz,-,250nA,200µV,1.8mA,30mA,2.2 V ~ 36 V* ±1.1 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,Rail-to-Rail,6 V/µs,20MHz,-,2nA,20µV,2.5mA,35mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Instrumentation,1,-,0.066 V/µs,25kHz,-,17nA,30µV,85µA,8.5mA,2.2 V ~ 36 V* ±1.1 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
General Purpose,2,Rail-to-Rail,25 V/µs,80MHz,-,25nA,75µV,1.6mA,-,2.3 V ~ 12.6 V* ±1.15 V ~ 6.3 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,4,Rail-to-Rail,1 V/µs,2.2MHz,-,150pA,30µV,850µA,50mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"14-SOIC (0.154""* 3.90mm Width)",14-SO
Instrumentation,1,-,1.2 V/µs,1MHz,-,500pA,30µV,900µA,27mA,4.6 V ~ 36 V* ±2.3 V ~ 18 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
General Purpose,1,-,1.6 V/µs,3.6MHz,-,160nA,200µV,7mA,-,5 V ~ 36 V* ±2.5 V ~ 18 V,0°C ~ 70°C,Surface Mount,"20-TSSOP (0.173""* 4.40mm Width) Exposed Pad",20-TSSOP-EP
Differential,1,Rail-to-Rail,65 V/µs,70MHz,-,18µA,3mV,14.8mA,85mA,2.375 V ~ 12.6 V* ±1.188 V ~ 6.3 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,1,Rail-to-Rail,0.018 V/µs,60kHz,-,4nA,500µV,20µA,10mA,1.8 V ~ 16 V* ±0.9 V ~ 8 V,0°C ~ 70°C,Surface Mount,6-WFDFN Exposed Pad,6-DFN (2x3)
General Purpose,2,Rail-to-Rail,0.2 V/µs,1.4MHz,-,150pA,35µV,200µA,20mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Current Sense,1,-,0.05 V/µs,-,150kHz,-,80µV,60µA,15mA,2.7 V ~ 36 V* ±1.35 V ~ 18 V,-40°C ~ 85°C,Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-MSOP
General Purpose,1,Rail-to-Rail,20 V/µs,60MHz,-,250nA,700µV,1mA,50mA,2.2 V ~ 12.6 V* ±1.1 V ~ 6.3 V,0°C ~ 70°C,Surface Mount,SOT-23-5 Thin* TSOT-23-5,TSOT-23-5
General Purpose,4,Rail-to-Rail,70 V/µs,215MHz,-,5µA,50µV,3.3mA,30mA,3 V ~ 12.6 V* ±1.5 V ~ 6.3 V,-40°C ~ 85°C,Surface Mount,"16-SSOP (0.154""* 3.90mm Width)",16-SSOP
Differential,1,Differential,-,-,-,50µA,10mV,46mA,-,3 V ~ 11 V* ±1.5 V ~ 5.5 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Differential,1,Differential,-,-,-,30µA,8mV,30mA,-,3 V ~ 11 V* ±1.5 V ~ 5.5 V,0°C ~ 70°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Differential,1,Differential,-,-,-,15µA,5mV,28mA,-,3 V ~ 11 V* ±1.5 V ~ 5.5 V,-40°C ~ 85°C,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
Zero-Drift,1,-,4 V/µs,2.5MHz,-,10pA,0.5µV,1mA,-,4.75 V ~ 16 V* ±2.38 V ~ 8 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Zero-Drift,2,-,4 V/µs,2.5MHz,-,15pA,0.5µV,1mA,-,4.75 V ~ 16 V* ±2.38 V ~ 8 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Zero-Drift,1,-,4 V/µs,1.2MHz,-,1pA,0.5µV,1.7mA,-,4.75 V ~ 16 V* ±2.38 V ~ 8 V,-40°C ~ 85°C,Through Hole,"8-DIP (0.300""* 7.62mm)",8-PDIP
Zero-Drift,1,-,-,18kHz,-,2.5pA,1µV,2.4mA,-,5 V ~ 16 V* ±2.5 V ~ 8 V,-40°C ~ 85°C,Surface Mount,"16-SOIC (0.295""* 7.50mm Width)",16-SO
